audio_filename,motion_dirname
datasets/tokenizer_dataset/audio/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Taking_a_class_together--149423-158414/MGP178/audio_separated/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Taking_a_class_together--149423-158414.wav,datasets/tokenizer_dataset/smplx/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Taking_a_class_together--149423-158414/MGP178
datasets/tokenizer_dataset/audio/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Taking_a_class_together--149423-158414/MWA611/audio_separated/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Taking_a_class_together--149423-158414.wav,datasets/tokenizer_dataset/smplx/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Taking_a_class_together--149423-158414/MWA611
datasets/tokenizer_dataset/audio/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592/BNP148/audio_separated/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592.wav,datasets/tokenizer_dataset/smplx/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592/BNP148
datasets/tokenizer_dataset/audio/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592/HSQ671/audio_separated/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592.wav,datasets/tokenizer_dataset/smplx/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592/HSQ671
datasets/tokenizer_dataset/audio/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592/DZM872/audio_separated/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592.wav,datasets/tokenizer_dataset/smplx/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592/DZM872
datasets/tokenizer_dataset/audio/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592/YKN918/audio_separated/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592.wav,datasets/tokenizer_dataset/smplx/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--ACTING_Investigating_a_Mysterious_Crime_Scene--103343-108592/YKN918
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845/JNA469/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845/JNA469
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845/SUJ760/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845/SUJ760
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845/SBC772/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845/SBC772
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845/PWQ428/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Going_on_a_vacation_to_a_new_town--116446-118845/PWQ428
datasets/tokenizer_dataset/audio/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649/BNP148/audio_separated/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649.wav,datasets/tokenizer_dataset/smplx/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649/BNP148
datasets/tokenizer_dataset/audio/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649/HSQ671/audio_separated/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649.wav,datasets/tokenizer_dataset/smplx/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649/HSQ671
datasets/tokenizer_dataset/audio/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649/DZM872/audio_separated/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649.wav,datasets/tokenizer_dataset/smplx/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649/DZM872
datasets/tokenizer_dataset/audio/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649/YKN918/audio_separated/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649.wav,datasets/tokenizer_dataset/smplx/c--20250127--1000--HSQ671--BNP148--DZM872--YKN918--pilot--MotionPrior--DAYLIFE_Life_Event--194650-203649/YKN918
datasets/tokenizer_dataset/audio/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916/SNF112/audio_separated/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916.wav,datasets/tokenizer_dataset/smplx/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916/SNF112
datasets/tokenizer_dataset/audio/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916/FZR584/audio_separated/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916.wav,datasets/tokenizer_dataset/smplx/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916/FZR584
datasets/tokenizer_dataset/audio/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916/AYI006/audio_separated/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916.wav,datasets/tokenizer_dataset/smplx/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916/AYI006
datasets/tokenizer_dataset/audio/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916/NPD266/audio_separated/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916.wav,datasets/tokenizer_dataset/smplx/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Indoor_Dinner_party--082317-082916/NPD266
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411/CKG723/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411/CKG723
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411/EGJ844/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411/EGJ844
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411/PZA883/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411/PZA883
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411/UBT089/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Casual_hangout--154312-156411/UBT089
datasets/tokenizer_dataset/audio/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243/JWC621/audio_separated/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243.wav,datasets/tokenizer_dataset/smplx/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243/JWC621
datasets/tokenizer_dataset/audio/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243/EUI309/audio_separated/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243.wav,datasets/tokenizer_dataset/smplx/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243/EUI309
datasets/tokenizer_dataset/audio/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243/AVA216/audio_separated/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243.wav,datasets/tokenizer_dataset/smplx/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243/AVA216
datasets/tokenizer_dataset/audio/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243/UIG832/audio_separated/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243.wav,datasets/tokenizer_dataset/smplx/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Professor_delivering_dissertation--067240-076243/UIG832
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787/CKG723/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787/CKG723
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787/EGJ844/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787/EGJ844
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787/PZA883/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787/PZA883
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787/UBT089/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--094538-096787/UBT089
datasets/tokenizer_dataset/audio/c--20250123--1015--AGQ255--XVR313--pilot--MotionPrior--DAYLIFE_Evening_free_time--196149-200195/XVR313/audio_separated/c--20250123--1015--AGQ255--XVR313--pilot--MotionPrior--DAYLIFE_Evening_free_time--196149-200195.wav,datasets/tokenizer_dataset/smplx/c--20250123--1015--AGQ255--XVR313--pilot--MotionPrior--DAYLIFE_Evening_free_time--196149-200195/XVR313
datasets/tokenizer_dataset/audio/c--20250123--1015--AGQ255--XVR313--pilot--MotionPrior--DAYLIFE_Evening_free_time--196149-200195/AGQ255/audio_separated/c--20250123--1015--AGQ255--XVR313--pilot--MotionPrior--DAYLIFE_Evening_free_time--196149-200195.wav,datasets/tokenizer_dataset/smplx/c--20250123--1015--AGQ255--XVR313--pilot--MotionPrior--DAYLIFE_Evening_free_time--196149-200195/AGQ255
datasets/tokenizer_dataset/audio/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486/CKG723/audio_separated/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486.wav,datasets/tokenizer_dataset/smplx/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486/CKG723
datasets/tokenizer_dataset/audio/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486/GQM807/audio_separated/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486.wav,datasets/tokenizer_dataset/smplx/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486/GQM807
datasets/tokenizer_dataset/audio/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486/MRJ778/audio_separated/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486.wav,datasets/tokenizer_dataset/smplx/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486/MRJ778
datasets/tokenizer_dataset/audio/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486/AXN146/audio_separated/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486.wav,datasets/tokenizer_dataset/smplx/c--20250124--1400--CKG723--AXN146--GQM807--MRJ778--pilot--MotionPrior--DAYLIFE_Shopping--176488-185486/AXN146
datasets/tokenizer_dataset/audio/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440/IKF796/audio_separated/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440.wav,datasets/tokenizer_dataset/smplx/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440/IKF796
datasets/tokenizer_dataset/audio/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440/NOC230/audio_separated/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440.wav,datasets/tokenizer_dataset/smplx/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440/NOC230
datasets/tokenizer_dataset/audio/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440/KIY374/audio_separated/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440.wav,datasets/tokenizer_dataset/smplx/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440/KIY374
datasets/tokenizer_dataset/audio/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440/DTH895/audio_separated/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440.wav,datasets/tokenizer_dataset/smplx/c--20250127--1400--NOC230--IKF796--DTH895--KIY374--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--093544-094440/DTH895
datasets/tokenizer_dataset/audio/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744/JWC621/audio_separated/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744.wav,datasets/tokenizer_dataset/smplx/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744/JWC621
datasets/tokenizer_dataset/audio/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744/EUI309/audio_separated/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744.wav,datasets/tokenizer_dataset/smplx/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744/EUI309
datasets/tokenizer_dataset/audio/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744/AVA216/audio_separated/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744.wav,datasets/tokenizer_dataset/smplx/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744/AVA216
datasets/tokenizer_dataset/audio/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744/UIG832/audio_separated/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744.wav,datasets/tokenizer_dataset/smplx/c--20250129--1400--EUI309--JWC621--UIG832--AVA216--pilot--MotionPrior--ACTING_Act_out_a_scene_from_your_favorite_movie--103749-112744/UIG832
datasets/tokenizer_dataset/audio/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085/YXS924/audio_separated/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085.wav,datasets/tokenizer_dataset/smplx/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085/YXS924
datasets/tokenizer_dataset/audio/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085/LWG809/audio_separated/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085.wav,datasets/tokenizer_dataset/smplx/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085/LWG809
datasets/tokenizer_dataset/audio/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085/KXN409/audio_separated/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085.wav,datasets/tokenizer_dataset/smplx/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085/KXN409
datasets/tokenizer_dataset/audio/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085/DEJ689/audio_separated/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085.wav,datasets/tokenizer_dataset/smplx/c--20250221--1406--KXN409--LWG809--YXS924--DEJ689--pilot--MotionPrior--DAYLIFE_Evening_free_time--214986-220085/DEJ689
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603/CKG723/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603/CKG723
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603/EGJ844/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603/EGJ844
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603/PZA883/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603/PZA883
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603/UBT089/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--DAYLIFE_Doing_chores_together--167602-176603/UBT089
datasets/tokenizer_dataset/audio/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297/SZM479/audio_separated/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297.wav,datasets/tokenizer_dataset/smplx/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297/SZM479
datasets/tokenizer_dataset/audio/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297/BWW760/audio_separated/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297.wav,datasets/tokenizer_dataset/smplx/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297/BWW760
datasets/tokenizer_dataset/audio/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297/DXG448/audio_separated/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297.wav,datasets/tokenizer_dataset/smplx/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297/DXG448
